id_rs,rumah_sakit,tipe_rs,nama,ulasan,ulasan_casefolding,ulasan_tokenisasi,ulasan_normalisasi,ulasan_stopwords,ulasan_lemmatize,tokens,sentiment_score,sentiment,emotion_scores,emotion
3374021,RS St. Elisabeth Semarang,B,Graciella Claryta,"Pelayanan di RS St. Elisabeth sangat bagus, terutama di Ruang Yosep. Tenaga kesehatannya juga ramah ramah dan sabar. Kalau ada keadaan darurat, nakes nya langsung cepat tanggap",pelayanan di rs st elisabeth sangat bagus terutama di ruang yosep tenaga kesehatannya juga ramah ramah dan sabar kalau ada keadaan darurat nakes nya langsung cepat tanggap,"['pelayanan', 'di', 'rs', 'st', 'elisabeth', 'sangat', 'bagus', 'terutama', 'di', 'ruang', 'yosep', 'tenaga', 'kesehatannya', 'juga', 'ramah', 'ramah', 'dan', 'sabar', 'kalau', 'ada', 'keadaan', 'darurat', 'nakes', 'nya', 'langsung', 'cepat', 'tanggap']","['pelayanan', 'di', 'rumah sakit', 'st', 'elisabeth', 'sangat', 'bagus', 'terutama', 'di', 'ruang', 'yosep', 'tenaga', 'kesehatannya', 'juga', 'ramah', 'ramah', 'dan', 'sabar', 'kalau', 'ada', 'keadaan', 'darurat', 'tenaga kesehatan', 'nya', 'langsung', 'cepat', 'tanggap']","['pelayanan', 'st', 'bagus', 'ruang', 'yosep', 'tenaga', 'kesehatannya', 'ramah', 'ramah', 'sabar', 'darurat', 'tenaga kesehatan', 'langsung', 'cepat', 'tanggap']","['layan', 'st', 'bagus', 'ruang', 'yosep', 'tenaga', 'sehat', 'ramah', 'ramah', 'sabar', 'darurat', 'tenaga', 'sehat', 'langsung', 'cepat', 'tanggap']","['layan', 'st', 'bagus', 'ruang', 'yosep', 'tenaga', 'sehat', 'ramah', 'ramah', 'sabar', 'darurat', 'tenaga', 'sehat', 'langsung', 'cepat', 'tanggap']",23,positif,"{'anger': 0, 'anticipation': 2, 'disgust': 1, 'fear': 1, 'joy': 2, 'sadness': 0, 'surprise': 3, 'trust': 1}",surprise
3374021,RS St. Elisabeth Semarang,B,Estu Hayu Ratnadewanti,"pelayanan di RSE Elisabeth semarang terutama diruang yoseph sangat baik. Perawatnya ramah selalu senyum dan ramah,, penanganan selalu cepat dan tepat. Tempatnya bersih, nyaman, dan masih asri. Seluruh karyawan selalu care pada pasien.... Bintang lima dehhhh😍😍😍 …",pelayanan di rse elisabeth semarang terutama diruang yoseph sangat baik perawatnya ramah selalu senyum dan ramah penanganan selalu cepat dan tepat tempatnya bersih nyaman dan masih asri seluruh karyawan selalu care pada pasien bintang lima dehhhh,"['pelayanan', 'di', 'rse', 'elisabeth', 'semarang', 'terutama', 'diruang', 'yoseph', 'sangat', 'baik', 'perawatnya', 'ramah', 'selalu', 'senyum', 'dan', 'ramah', 'penanganan', 'selalu', 'cepat', 'dan', 'tepat', 'tempatnya', 'bersih', 'nyaman', 'dan', 'masih', 'asri', 'seluruh', 'karyawan', 'selalu', 'care', 'pada', 'pasien', 'bintang', 'lima', 'dehhhh']","['pelayanan', 'di', 'rse', 'elisabeth', 'semarang', 'terutama', 'diruang', 'yoseph', 'sangat', 'baik', 'perawatnya', 'ramah', 'selalu', 'senyum', 'dan', 'ramah', 'penanganan', 'selalu', 'cepat', 'dan', 'tepat', 'tempatnya', 'bersih', 'nyaman', 'dan', 'masih', 'asri', 'seluruh', 'karyawan', 'selalu', 'care', 'pada', 'pasien', 'bintang', 'lima', 'deh']","['pelayanan', 'rse', 'diruang', 'yoseph', 'perawatnya', 'ramah', 'senyum', 'ramah', 'penanganan', 'cepat', 'tempatnya', 'bersih', 'nyaman', 'asri', 'karyawan', 'care', 'bintang', 'deh']","['layan', 'rse', 'ruang', 'yoseph', 'awat', 'ramah', 'senyum', 'ramah', 'tangan', 'cepat', 'tempat', 'bersih', 'nyaman', 'asri', 'karyawan', 'care', 'bintang', 'deh']","['layan', 'rse', 'ruang', 'yoseph', 'awat', 'ramah', 'senyum', 'ramah', 'tangan', 'cepat', 'tempat', 'bersih', 'nyaman', 'asri', 'karyawan', 'care', 'bintang', 'deh']",11,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 3}",trust
3374021,RS St. Elisabeth Semarang,B,Ressa,"Pelayanan Di RS Elisabeth Semarang Ruang Yosef sangat ramah , pelayanannya juga cepat",pelayanan di rs elisabeth semarang ruang yosef sangat ramah pelayanannya juga cepat,"['pelayanan', 'di', 'rs', 'elisabeth', 'semarang', 'ruang', 'yosef', 'sangat', 'ramah', 'pelayanannya', 'juga', 'cepat']","['pelayanan', 'di', 'rumah sakit', 'elisabeth', 'semarang', 'ruang', 'yosef', 'sangat', 'ramah', 'pelayanannya', 'juga', 'cepat']","['pelayanan', 'ruang', 'yosef', 'ramah', 'pelayanannya', 'cepat']","['layan', 'ruang', 'yosef', 'ramah', 'layan', 'cepat']","['layan', 'ruang', 'yosef', 'ramah', 'layan', 'cepat']",-1,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 0}",joy
3374021,RS St. Elisabeth Semarang,B,cella sekar,"RSE terutama ruang yosep pelayanannya mantab, nakesnya gercep dan ramah",rse terutama ruang yosep pelayanannya mantab nakesnya gercep dan ramah,"['rse', 'terutama', 'ruang', 'yosep', 'pelayanannya', 'mantab', 'nakesnya', 'gercep', 'dan', 'ramah']","['rse', 'terutama', 'ruang', 'yosep', 'pelayanannya', 'mantap', 'nakesnya', 'gerak cepat', 'dan', 'ramah']","['rse', 'ruang', 'yosep', 'pelayanannya', 'mantap', 'nakesnya', 'gerak cepat', 'ramah']","['rse', 'ruang', 'yosep', 'layan', 'mantap', 'nakesnya', 'gerak', 'cepat', 'ramah']","['rse', 'ruang', 'yosep', 'layan', 'mantap', 'nakesnya', 'gerak', 'cepat', 'ramah']",4,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,shinta nilam,"Makasih pemeriksaan gratis nya, jadi tau tensi, gula darah dan lemaknya...di pameran citraland 25-29 Sept 2024 …",makasih pemeriksaan gratis nya jadi tau tensi gula darah dan lemaknya di pameran citraland sept,"['makasih', 'pemeriksaan', 'gratis', 'nya', 'jadi', 'tau', 'tensi', 'gula', 'darah', 'dan', 'lemaknya', 'di', 'pameran', 'citraland', 'sept']","['terimakasih', 'pemeriksaan', 'gratis', 'nya', 'jadi', 'tau', 'tensi', 'gula', 'darah', 'dan', 'lemaknya', 'di', 'pameran', 'citraland', 'september']","['terimakasih', 'pemeriksaan', 'gratis', 'tensi', 'gula', 'darah', 'lemaknya', 'pameran', 'citraland', 'september']","['terimakasih', 'periksa', 'gratis', 'tensi', 'gula', 'darah', 'lemak', 'pamer', 'citraland', 'september']","['terimakasih', 'periksa', 'gratis', 'tensi', 'gula', 'darah', 'lemak', 'pamer', 'citraland', 'september']",-3,negatif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,Ari Yusmawan,Pelayanan nya baik dan ramah,pelayanan nya baik dan ramah,"['pelayanan', 'nya', 'baik', 'dan', 'ramah']","['pelayanan', 'nya', 'baik', 'dan', 'ramah']","['pelayanan', 'ramah']","['layan', 'ramah']","['layan', 'ramah']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374021,RS St. Elisabeth Semarang,B,ony yuli hastanto,"Pelayan perawat sangat luar biasa ,sangat ramah ,luar biassa
Tempat sangat bersih yang terbaik untuk perawat ruang Angela rumah sakit elizabert 👍👍 …",pelayan perawat sangat luar biasa sangat ramah luar biassa tempat sangat bersih yang terbaik untuk perawat ruang angela rumahsakit elizabert,"['pelayan', 'perawat', 'sangat', 'luar', 'biasa', 'sangat', 'ramah', 'luar', 'biassa', 'tempat', 'sangat', 'bersih', 'yang', 'terbaik', 'untuk', 'perawat', 'ruang', 'angela', 'rumahsakit', 'elizabert']","['pelayan', 'perawat', 'sangat', 'luar', 'biasa', 'sangat', 'ramah', 'luar', 'biassa', 'tempat', 'sangat', 'bersih', 'yang', 'terbaik', 'untuk', 'perawat', 'ruang', 'angela', 'rumahsakit', 'elizabert']","['pelayan', 'perawat', 'ramah', 'biassa', 'bersih', 'terbaik', 'perawat', 'ruang', 'angela', 'rumahsakit', 'elizabert']","['layan', 'awat', 'ramah', 'biassa', 'bersih', 'baik', 'awat', 'ruang', 'angela', 'rumahsakit', 'elizabert']","['layan', 'awat', 'ramah', 'biassa', 'bersih', 'baik', 'awat', 'ruang', 'angela', 'rumahsakit', 'elizabert']",11,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 3, 'sadness': 0, 'surprise': 3, 'trust': 4}",trust
3374021,RS St. Elisabeth Semarang,B,Cheese drink,"Pelayanan baik, perawat ramah 🙏🙏🙏 …",pelayanan baik perawat ramah,"['pelayanan', 'baik', 'perawat', 'ramah']","['pelayanan', 'baik', 'perawat', 'ramah']","['pelayanan', 'perawat', 'ramah']","['layan', 'awat', 'ramah']","['layan', 'awat', 'ramah']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374021,RS St. Elisabeth Semarang,B,Pak Titus,"Selama istri di rawat di ruang Xaverius , kami sangat puas , karena di layani dengan kasih dan disiplin  , serta banyak  masukan untuk kesehatan istri saya Francisca Puryati . …",selama istri di rawat di ruang xaverius kami sangat puas karena di layani dengan kasih dan disiplin serta banyak masukan untuk kesehatan istri saya francisca puryati,"['selama', 'istri', 'di', 'rawat', 'di', 'ruang', 'xaverius', 'kami', 'sangat', 'puas', 'karena', 'di', 'layani', 'dengan', 'kasih', 'dan', 'disiplin', 'serta', 'banyak', 'masukan', 'untuk', 'kesehatan', 'istri', 'saya', 'francisca', 'puryati']","['selama', 'istri', 'di', 'rawat', 'di', 'ruang', 'xaverius', 'kami', 'sangat', 'puas', 'karena', 'di', 'layani', 'dengan', 'kasih', 'dan', 'disiplin', 'serta', 'banyak', 'masukan', 'untuk', 'kesehatan', 'istri', 'saya', 'francisca', 'puryati']","['istri', 'ruang', 'xaverius', 'puas', 'layani', 'kasih', 'disiplin', 'masukan', 'kesehatan', 'istri', 'francisca', 'puryati']","['istri', 'ruang', 'xaverius', 'puas', 'layan', 'kasih', 'disiplin', 'masuk', 'sehat', 'istri', 'francisca', 'puryati']","['istri', 'ruang', 'xaverius', 'puas', 'layan', 'kasih', 'disiplin', 'masuk', 'sehat', 'istri', 'francisca', 'puryati']",4,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 1, 'joy': 3, 'sadness': 0, 'surprise': 1, 'trust': 1}",joy
3374021,RS St. Elisabeth Semarang,B,Sandrawati Widjaya,"Terimkasih pelayanan perawat di Maria 4 sangat ramah dan baik sekali, GBU 🙏 …",terimkasih pelayanan perawat di maria sangat ramah dan baik sekali gbu,"['terimkasih', 'pelayanan', 'perawat', 'di', 'maria', 'sangat', 'ramah', 'dan', 'baik', 'sekali', 'gbu']","['terimkasih', 'pelayanan', 'perawat', 'di', 'maria', 'sangat', 'ramah', 'dan', 'baik', 'sekali', 'gbu']","['terimkasih', 'pelayanan', 'perawat', 'maria', 'ramah', 'gbu']","['terimkasih', 'layan', 'awat', 'maria', 'ramah', 'gbu']","['terimkasih', 'layan', 'awat', 'maria', 'ramah', 'gbu']",7,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 2}",trust
3374021,RS St. Elisabeth Semarang,B,mia wibowo31,"Pelayanan nya luar biasa Top di ruangan Magdalena B.
RS Elisabeth luar biasa.",pelayanan nya luar biasa top di ruangan magdalena b rs elisabeth luar biasa,"['pelayanan', 'nya', 'luar', 'biasa', 'top', 'di', 'ruangan', 'magdalena', 'b', 'rs', 'elisabeth', 'luar', 'biasa']","['pelayanan', 'nya', 'luar', 'biasa', 'top', 'di', 'ruangan', 'magdalena', 'b', 'rumah sakit', 'elisabeth', 'luar', 'biasa']","['pelayanan', 'top', 'ruangan', 'magdalena', 'b']","['layan', 'top', 'ruang', 'magdalena', 'b']","['layan', 'top', 'ruang', 'magdalena', 'b']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 2}",trust
3374021,RS St. Elisabeth Semarang,B,ARDIKA FAJAR,"Pelayanan sangat baik, kamar cukup bersih nyaman untuk aktifitas, fasilitas sudah lengkap, dokter dan perawatnya juga ramah ramah. Terimakasih magdalena 23 B",pelayanan sangat baik kamar cukup bersih nyaman untuk aktifitas fasilitas sudah lengkap dokter dan perawatnya juga ramah ramah terimakasih magdalena b,"['pelayanan', 'sangat', 'baik', 'kamar', 'cukup', 'bersih', 'nyaman', 'untuk', 'aktifitas', 'fasilitas', 'sudah', 'lengkap', 'dokter', 'dan', 'perawatnya', 'juga', 'ramah', 'ramah', 'terimakasih', 'magdalena', 'b']","['pelayanan', 'sangat', 'baik', 'kamar', 'cukup', 'bersih', 'nyaman', 'untuk', 'aktivitas', 'fasilitas', 'sudah', 'lengkap', 'dokter', 'dan', 'perawatnya', 'juga', 'ramah', 'ramah', 'terimakasih', 'magdalena', 'b']","['pelayanan', 'kamar', 'bersih', 'nyaman', 'aktivitas', 'fasilitas', 'lengkap', 'perawatnya', 'ramah', 'ramah', 'terimakasih', 'magdalena', 'b']","['layan', 'kamar', 'bersih', 'nyaman', 'aktivitas', 'fasilitas', 'lengkap', 'awat', 'ramah', 'ramah', 'terimakasih', 'magdalena', 'b']","['layan', 'kamar', 'bersih', 'nyaman', 'aktivitas', 'fasilitas', 'lengkap', 'awat', 'ramah', 'ramah', 'terimakasih', 'magdalena', 'b']",15,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 4}",trust
3374021,RS St. Elisabeth Semarang,B,Sardi Sanusi,Terimakasih pelayanan yang memuaskan bagus dan ramah terutama ruang mdA tempat nyaman,terimakasih pelayanan yang memuaskan bagus dan ramah terutama ruang mda tempat nyaman,"['terimakasih', 'pelayanan', 'yang', 'memuaskan', 'bagus', 'dan', 'ramah', 'terutama', 'ruang', 'mda', 'tempat', 'nyaman']","['terimakasih', 'pelayanan', 'yang', 'memuaskan', 'bagus', 'dan', 'ramah', 'terutama', 'ruang', 'mda', 'tempat', 'nyaman']","['terimakasih', 'pelayanan', 'memuaskan', 'bagus', 'ramah', 'ruang', 'mda', 'nyaman']","['terimakasih', 'layan', 'muas', 'bagus', 'ramah', 'ruang', 'mda', 'nyaman']","['terimakasih', 'layan', 'muas', 'bagus', 'ramah', 'ruang', 'mda', 'nyaman']",15,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374021,RS St. Elisabeth Semarang,B,widya sari,Terimakasih atas pelayanan yang baik ramah terutama ruang mdA,terimakasih atas pelayanan yang baik ramah terutama ruang mda,"['terimakasih', 'atas', 'pelayanan', 'yang', 'baik', 'ramah', 'terutama', 'ruang', 'mda']","['terimakasih', 'atas', 'pelayanan', 'yang', 'baik', 'ramah', 'terutama', 'ruang', 'mda']","['terimakasih', 'pelayanan', 'ramah', 'ruang', 'mda']","['terimakasih', 'layan', 'ramah', 'ruang', 'mda']","['terimakasih', 'layan', 'ramah', 'ruang', 'mda']",4,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 1}",trust
3374021,RS St. Elisabeth Semarang,B,Siti nuraini Aini,"Ramah dan cekatan
Terutama di ruang MDA",ramah dan cekatan terutama di ruang mda,"['ramah', 'dan', 'cekatan', 'terutama', 'di', 'ruang', 'mda']","['ramah', 'dan', 'cekatan', 'terutama', 'di', 'ruang', 'mda']","['ramah', 'cekatan', 'ruang', 'mda']","['ramah', 'cekat', 'ruang', 'mda']","['ramah', 'cekat', 'ruang', 'mda']",-3,negatif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,Lukman Ade Chandra,Professional and unexpectedly quick process in facilitating health exams for visa,professional and unexpectedly quick process in facilitating health exams for visa,"['professional', 'and', 'unexpectedly', 'quick', 'process', 'in', 'facilitating', 'health', 'exams', 'for', 'visa']","['profesional', 'and', 'unexpectedly', 'quick', 'process', 'in', 'facilitating', 'health', 'exams', 'for', 'visa']","['profesional', 'and', 'unexpectedly', 'quick', 'process', 'in', 'facilitating', 'health', 'exams', 'for', 'visa']","['profesional', 'and', 'unexpectedly', 'quick', 'process', 'in', 'facilitating', 'health', 'exams', 'for', 'visa']","['profesional', 'and', 'unexpectedly', 'quick', 'process', 'in', 'facilitating', 'health', 'exams', 'for', 'visa']",0,netral,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,Abisakha Alkaff,"Trimakasih untuk perawatan bapak mertua saya di di RS ELISABETH SEMARANG,,, trimakasih juga untuk perawat, dokter , ahli gizi , housekeeping dan seluruh anggota RS Elisabeth,,,sudah memberikan pelayanan yg terbaik untuk bapak mertua saya 🙏trimaksih staaf ruang perawatan CAROLUS 😊😊pelayanan yg sangat amat bagus trimaksih 🙏🤗 …",trimakasih untuk perawatan bapak mertua saya di di rs elisabeth semarang trimakasih juga untuk perawat dokter ahli gizi housekeeping dan seluruh anggota rs elisabeth sudah memberikan pelayanan yg terbaik untuk bapak mertua saya trimaksih staaf ruang perawatan carolus pelayanan yg sangat amat bagus trimaksih,"['trimakasih', 'untuk', 'perawatan', 'bapak', 'mertua', 'saya', 'di', 'di', 'rs', 'elisabeth', 'semarang', 'trimakasih', 'juga', 'untuk', 'perawat', 'dokter', 'ahli', 'gizi', 'housekeeping', 'dan', 'seluruh', 'anggota', 'rs', 'elisabeth', 'sudah', 'memberikan', 'pelayanan', 'yg', 'terbaik', 'untuk', 'bapak', 'mertua', 'saya', 'trimaksih', 'staaf', 'ruang', 'perawatan', 'carolus', 'pelayanan', 'yg', 'sangat', 'amat', 'bagus', 'trimaksih']","['terimakasih', 'untuk', 'perawatan', 'bapak', 'mertua', 'saya', 'di', 'di', 'rumah sakit', 'elisabeth', 'semarang', 'terimakasih', 'juga', 'untuk', 'perawat', 'dokter', 'ahli', 'gizi', 'housekeeping', 'dan', 'seluruh', 'anggota', 'rumah sakit', 'elisabeth', 'sudah', 'memberikan', 'pelayanan', 'yang', 'terbaik', 'untuk', 'bapak', 'mertua', 'saya', 'trimaksih', 'staaf', 'ruang', 'perawatan', 'carolus', 'pelayanan', 'yang', 'sangat', 'amat', 'bagus', 'trimaksih']","['terimakasih', 'perawatan', 'mertua', 'terimakasih', 'perawat', 'ahli', 'gizi', 'housekeeping', 'anggota', 'pelayanan', 'terbaik', 'mertua', 'trimaksih', 'staaf', 'ruang', 'perawatan', 'carolus', 'pelayanan', 'bagus', 'trimaksih']","['terimakasih', 'awat', 'mertua', 'terimakasih', 'awat', 'ahli', 'gizi', 'housekeeping', 'anggota', 'layan', 'baik', 'mertua', 'trimaksih', 'staaf', 'ruang', 'awat', 'carolus', 'layan', 'bagus', 'trimaksih']","['terimakasih', 'awat', 'mertua', 'terimakasih', 'awat', 'ahli', 'gizi', 'housekeeping', 'anggota', 'layan', 'baik', 'mertua', 'trimaksih', 'staaf', 'ruang', 'awat', 'carolus', 'layan', 'bagus', 'trimaksih']",20,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 2, 'trust': 4}",trust
3374021,RS St. Elisabeth Semarang,B,severin hanusa,Elisabeth yang terbaik 👍🏻👍🏻 …,elisabeth yang terbaik,"['elisabeth', 'yang', 'terbaik']","['elisabeth', 'yang', 'terbaik']",['terbaik'],['baik'],['baik'],2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,apriliyanti dewi,"Barusan cek status gizi Dan lemak juga tensi darah... Pelayanan ramah dan baik,pernah juga periksa dan terapi di RS elisabeth pelayanan mulai dari pendaftaran dokter dan staff kesehatan baik, sekarang saya sembuh dan sehat. Sukses selalu",barusan cek status gizi dan lemak juga tensi darah pelayanan ramah dan baik pernah juga periksa dan terapi di rs elisabeth pelayanan mulai dari pendaftaran dokter dan staff kesehatan baik sekarang saya sembuh dan sehat sukses selalu,"['barusan', 'cek', 'status', 'gizi', 'dan', 'lemak', 'juga', 'tensi', 'darah', 'pelayanan', 'ramah', 'dan', 'baik', 'pernah', 'juga', 'periksa', 'dan', 'terapi', 'di', 'rs', 'elisabeth', 'pelayanan', 'mulai', 'dari', 'pendaftaran', 'dokter', 'dan', 'staff', 'kesehatan', 'baik', 'sekarang', 'saya', 'sembuh', 'dan', 'sehat', 'sukses', 'selalu']","['barusan', 'cek', 'status', 'gizi', 'dan', 'lemak', 'juga', 'tensi', 'darah', 'pelayanan', 'ramah', 'dan', 'baik', 'pernah', 'juga', 'periksa', 'dan', 'terapi', 'di', 'rumah sakit', 'elisabeth', 'pelayanan', 'mulai', 'dari', 'pendaftaran', 'dokter', 'dan', 'staf', 'kesehatan', 'baik', 'sekarang', 'saya', 'sembuh', 'dan', 'sehat', 'sukses', 'selalu']","['barusan', 'cek', 'status', 'gizi', 'lemak', 'tensi', 'darah', 'pelayanan', 'ramah', 'periksa', 'terapi', 'pelayanan', 'pendaftaran', 'staf', 'kesehatan', 'sembuh', 'sehat', 'sukses']","['barusan', 'cek', 'status', 'gizi', 'lemak', 'tensi', 'darah', 'layan', 'ramah', 'periksa', 'terapi', 'layan', 'daftar', 'staf', 'sehat', 'sembuh', 'sehat', 'sukses']","['barusan', 'cek', 'status', 'gizi', 'lemak', 'tensi', 'darah', 'layan', 'ramah', 'periksa', 'terapi', 'layan', 'daftar', 'staf', 'sehat', 'sembuh', 'sehat', 'sukses']",0,netral,"{'anger': 0, 'anticipation': 2, 'disgust': 1, 'fear': 0, 'joy': 2, 'sadness': 0, 'surprise': 0, 'trust': 6}",trust
3374021,RS St. Elisabeth Semarang,B,Dewi Nurrokhmah,"Ramah,bagus sdh dibantu dgn mbk ani pendaftaran poli spesialis",ramah bagus sdh dibantu dgn mbk ani pendaftaran poli spesialis,"['ramah', 'bagus', 'sdh', 'dibantu', 'dgn', 'mbk', 'ani', 'pendaftaran', 'poli', 'spesialis']","['ramah', 'bagus', 'sudah', 'dibantu', 'dengan', 'mbak', 'ani', 'pendaftaran', 'poliklinik', 'spesialis']","['ramah', 'bagus', 'dibantu', 'mbak', 'ani', 'pendaftaran', 'poliklinik', 'spesialis']","['ramah', 'bagus', 'bantu', 'mbak', 'ani', 'daftar', 'poliklinik', 'spesialis']","['ramah', 'bagus', 'bantu', 'mbak', 'ani', 'daftar', 'poliklinik', 'spesialis']",5,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 3}",trust
3374021,RS St. Elisabeth Semarang,B,Salad Growin,Good,good,['good'],['good'],['good'],['good'],['good'],5,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,Bima Setyaputra,dokternya ramah sekali,dokternya ramah sekali,"['dokternya', 'ramah', 'sekali']","['dokternya', 'ramah', 'sekali']","['dokternya', 'ramah']","['dokter', 'ramah']","['dokter', 'ramah']",2,positif,"{'anger': 0, 'anticipation': 0, 'disgust': 0, 'fear': 0, 'joy': 0, 'sadness': 0, 'surprise': 0, 'trust': 0}",neutral
3374021,RS St. Elisabeth Semarang,B,Hwi Erianto Singgih,Bagus,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],2,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 1, 'trust': 1}",anticipation
3374021,RS St. Elisabeth Semarang,B,Dewi Purwanti,"Cek gratis di cl mall semarang ,ok banget. Dr nya jelasin juga oke . Dr nya cantik juga . Terimakasih",cek gratis di cl mall semarang ok banget dr nya jelasin juga oke dr nya cantik juga terimakasih,"['cek', 'gratis', 'di', 'cl', 'mall', 'semarang', 'ok', 'banget', 'dr', 'nya', 'jelasin', 'juga', 'oke', 'dr', 'nya', 'cantik', 'juga', 'terimakasih']","['cek', 'gratis', 'di', 'cl', 'mal', 'semarang', 'oke', 'banget', 'dokter', 'nya', 'jelaskan', 'juga', 'oke', 'dokter', 'nya', 'cantik', 'juga', 'terimakasih']","['cek', 'gratis', 'cl', 'mal', 'oke', 'banget', 'oke', 'cantik', 'terimakasih']","['cek', 'gratis', 'cl', 'mal', 'oke', 'banget', 'oke', 'cantik', 'terimakasih']","['cek', 'gratis', 'cl', 'mal', 'oke', 'banget', 'oke', 'cantik', 'terimakasih']",8,positif,"{'anger': 0, 'anticipation': 1, 'disgust': 0, 'fear': 0, 'joy': 1, 'sadness': 0, 'surprise': 0, 'trust': 1}",anticipation
